CustomerID,Recency,Frequency,Monetary,r_score,f_score,m_score,RFM_score,segment,important
15364,96,2,913.19,2,1,3,213,Customers Needing Attention,6
15587,50,4,913.68,3,2,3,323,Potential Loyalist,9
12652,331,1,914.53,1,1,3,113,At Risk,4
16809,23,5,914.69,4,3,3,433,Loyal Customers,10
16216,267,1,914.93,1,1,3,113,At Risk,4
15253,16,5,915.3,4,3,3,433,Loyal Customers,10
17236,13,6,916.13,5,3,3,533,Loyal Customers,10
14712,29,3,917.07,4,1,3,413,Potential Loyalist,9
14015,53,1,917.34,3,1,3,313,Potential Loyalist,9
13549,26,7,918.2,4,4,3,443,Loyal Customers,10
14410,92,9,918.93,2,4,3,243,Loyal Customers,10
12822,71,2,918.98,3,1,3,313,Potential Loyalist,9
13075,130,1,919.61,2,1,3,213,Customers Needing Attention,6
14140,4,2,920.05,5,1,3,513,Potential Loyalist,9
17018,41,2,920.1,3,1,3,313,Potential Loyalist,9
13934,264,1,922.1,1,1,4,114,At Risk,4
16551,96,3,922.12,2,1,4,214,Customers Needing Attention,6
13122,94,2,922.39,2,1,4,214,Customers Needing Attention,6
15654,9,2,922.53,5,1,4,514,Potential Loyalist,9
13805,52,2,924.6,3,1,4,314,Potential Loyalist,9
15312,75,4,924.85,2,2,4,224,Loyal Customers,10
17731,79,4,929.2,2,2,4,224,Loyal Customers,10
12924,88,4,929.95,2,2,4,224,Loyal Customers,10
17552,60,4,930.41,3,2,4,324,Loyal Customers,10
18133,212,1,931.5,1,1,4,114,At Risk,4
17044,25,1,932.53,4,1,4,414,Potential Loyalist,9
14532,236,4,932.85,1,2,4,124,At Risk,4
13655,114,2,932.97,2,1,4,214,Customers Needing Attention,6
16657,10,4,933.62,5,2,4,524,Loyal Customers,10
16027,92,6,934.62,2,3,4,234,Loyal Customers,10
14256,260,2,935.06,1,1,4,114,At Risk,4
15289,29,3,935.1,4,1,4,414,Potential Loyalist,9
17289,32,3,936.16,4,1,4,414,Potential Loyalist,9
17097,2,8,937.92,5,4,4,544,Champions,11
12697,29,3,939.02,4,1,4,414,Potential Loyalist,9
14629,4,2,939.21,5,1,4,514,Potential Loyalist,9
17227,19,6,939.32,4,3,4,434,Loyal Customers,10
15576,38,1,940.67,3,1,4,314,Potential Loyalist,9
13636,37,5,941.62,3,3,4,334,Loyal Customers,10
14075,5,3,942.26,5,1,4,514,Potential Loyalist,9
12820,3,4,942.34,5,2,4,524,Loyal Customers,10
13261,269,2,944.1,1,1,4,114,At Risk,4
15707,35,4,945.58,3,2,4,324,Loyal Customers,10
15681,25,5,946.36,4,3,4,434,Loyal Customers,10
12458,71,2,947.4,3,1,4,314,Potential Loyalist,9
15787,26,3,948.05,4,1,4,414,Potential Loyalist,9
13748,96,5,948.25,2,3,4,234,Loyal Customers,10
15793,15,3,948.96,4,1,4,414,Potential Loyalist,9
16511,22,3,950.26,4,1,4,414,Potential Loyalist,9
15421,59,4,950.36,3,2,4,324,Loyal Customers,10
16934,55,2,950.93,3,1,4,314,Potential Loyalist,9
15835,44,4,954.09,3,2,4,324,Loyal Customers,10
17244,53,1,954.9,3,1,4,314,Potential Loyalist,9
15948,8,2,955.24,5,1,4,514,Potential Loyalist,9
13823,19,2,957.66,4,1,4,414,Potential Loyalist,9
18192,72,1,957.97,2,1,4,214,Customers Needing Attention,6
13026,1,5,958.77,5,3,4,534,Loyal Customers,10
15658,190,5,958.9,1,3,4,134,At Risk,4
16419,113,6,959.48,2,3,4,234,Loyal Customers,10
15156,1,3,961.49,5,1,4,514,Potential Loyalist,9
14006,116,3,962.19,2,1,4,214,Customers Needing Attention,6
13138,22,6,962.39,4,3,4,434,Loyal Customers,10
14195,202,2,962.7,1,1,4,114,At Risk,4
14931,5,5,964.68,5,3,4,534,Loyal Customers,10
12550,79,1,964.83,2,1,4,214,Customers Needing Attention,6
17405,1,3,967.22,5,1,4,514,Potential Loyalist,9
15907,4,3,967.45,5,1,4,514,Potential Loyalist,9
15110,24,4,970.25,4,2,4,424,Loyal Customers,10
15449,26,3,971.22,4,1,4,414,Potential Loyalist,9
15201,87,5,971.27,2,3,4,234,Loyal Customers,10
17618,6,3,971.58,5,1,4,514,Potential Loyalist,9
17100,18,2,971.74,4,1,4,414,Potential Loyalist,9
13155,33,4,971.76,3,2,4,324,Loyal Customers,10
15747,13,3,974.04,5,1,4,514,Potential Loyalist,9
14522,24,4,974.54,4,2,4,424,Loyal Customers,10
14223,92,3,975.23,2,1,4,214,Customers Needing Attention,6
15860,41,8,977.21,3,4,4,344,Loyal Customers,10
14920,213,2,977.77,1,1,4,114,At Risk,4
15132,18,5,977.93,4,3,4,434,Loyal Customers,10
15506,23,3,979.26,4,1,4,414,Potential Loyalist,9
13509,9,7,979.72,5,4,4,544,Champions,11
18170,33,3,980.31,3,1,4,314,Potential Loyalist,9
12717,151,2,980.98,2,1,4,214,Customers Needing Attention,6
12541,30,3,981.18,4,1,4,414,Potential Loyalist,9
16376,9,2,981.27,5,1,4,514,Potential Loyalist,9
16085,23,5,981.51,4,3,4,434,Loyal Customers,10
16907,29,5,981.65,4,3,4,434,Loyal Customers,10
16188,45,4,981.86,3,2,4,324,Loyal Customers,10
15071,94,2,982.07,2,1,4,214,Customers Needing Attention,6
14138,2,2,982.38,5,1,4,514,Potential Loyalist,9
15133,128,3,982.42,2,1,4,214,Customers Needing Attention,6
12510,143,2,982.57,2,1,4,214,Customers Needing Attention,6
16232,44,4,983.23,3,2,4,324,Loyal Customers,10
17214,60,6,984.12,3,3,4,334,Loyal Customers,10
17144,1,2,984.57,5,1,4,514,Potential Loyalist,9
13117,22,8,984.91,4,4,4,444,Champions,11
18237,3,5,987.1,5,3,4,534,Loyal Customers,10
15062,71,4,987.86,3,2,4,324,Loyal Customers,10
13410,24,5,988.91,4,3,4,434,Loyal Customers,10
17324,18,4,990.23,4,2,4,424,Loyal Customers,10
17951,40,3,990.84,3,1,4,314,Potential Loyalist,9
13363,18,2,992.5,4,1,4,414,Potential Loyalist,9
17096,15,4,992.68,4,2,4,424,Loyal Customers,10
16009,22,4,992.71,4,2,4,424,Loyal Customers,10
17594,85,2,993.18,2,1,4,214,Customers Needing Attention,6
17724,71,3,995.65,3,1,4,314,Potential Loyalist,9
14540,10,3,996.26,5,1,4,514,Potential Loyalist,9
17646,219,3,996.49,1,1,4,114,At Risk,4
13032,52,2,996.52,3,1,4,314,Potential Loyalist,9
15434,8,5,997.48,5,3,4,534,Loyal Customers,10
16572,127,3,999.7,2,1,4,214,Customers Needing Attention,6
18143,117,2,1000.16,2,1,4,214,Customers Needing Attention,6
14214,31,5,1000.23,4,3,4,434,Loyal Customers,10
15508,189,6,1000.27,1,3,4,134,At Risk,4
12545,75,2,1000.39,2,1,4,214,Customers Needing Attention,6
15706,64,4,1001.81,3,2,4,324,Loyal Customers,10
12446,58,1,1002.31,3,1,4,314,Potential Loyalist,9
15104,197,2,1002.54,1,1,4,114,At Risk,4
12572,9,2,1004.72,5,1,4,514,Potential Loyalist,9
17126,152,5,1004.75,2,3,4,234,Loyal Customers,10
13429,11,4,1006.8,5,2,4,524,Loyal Customers,10
14631,51,3,1006.98,3,1,4,314,Potential Loyalist,9
16174,126,3,1009.55,2,1,4,214,Customers Needing Attention,6
16229,87,2,1010.6,2,1,4,214,Customers Needing Attention,6
14775,58,3,1011.9,3,1,4,314,Potential Loyalist,9
14389,65,2,1012.26,3,1,4,314,Potential Loyalist,9
12936,17,4,1012.9,4,2,4,424,Loyal Customers,10
17197,30,1,1013.01,4,1,4,414,Potential Loyalist,9
12739,78,2,1013.04,2,1,4,214,Customers Needing Attention,6
12642,25,3,1013.26,4,1,4,414,Potential Loyalist,9
18142,157,2,1014.9,2,1,4,214,Customers Needing Attention,6
13867,31,3,1015.29,4,1,4,414,Potential Loyalist,9
13728,37,6,1016.14,3,3,4,334,Loyal Customers,10
13455,25,2,1016.3,4,1,4,414,Potential Loyalist,9
12514,267,1,1017.68,1,1,4,114,At Risk,4
14083,4,9,1018.43,5,4,4,544,Champions,11
12828,3,6,1018.71,5,3,4,534,Loyal Customers,10
14276,99,3,1019.39,2,1,4,214,Customers Needing Attention,6
13376,99,3,1019.76,2,1,4,214,Customers Needing Attention,6
15839,33,3,1020.74,3,1,4,314,Potential Loyalist,9
16160,65,2,1021.28,3,1,4,314,Potential Loyalist,9
13165,46,2,1021.48,3,1,4,314,Potential Loyalist,9
14346,121,2,1021.58,2,1,4,214,Customers Needing Attention,6
15777,241,4,1021.61,1,2,4,124,At Risk,4
15329,39,3,1023.2,3,1,4,314,Potential Loyalist,9
14904,2,2,1025.44,5,1,4,514,Potential Loyalist,9
13956,5,5,1026.42,5,3,4,534,Loyal Customers,10
16533,19,3,1026.94,4,1,4,414,Potential Loyalist,9
16682,5,5,1028.0,5,3,4,534,Loyal Customers,10
15333,208,1,1028.56,1,1,4,114,At Risk,4
17033,86,3,1030.14,2,1,4,214,Customers Needing Attention,6
13253,157,2,1030.4,2,1,4,214,Customers Needing Attention,6
13235,212,1,1031.07,1,1,4,114,At Risk,4
16416,27,3,1031.4,4,1,4,414,Potential Loyalist,9
12724,5,4,1031.41,5,2,4,524,Loyal Customers,10
12599,29,7,1032.58,4,4,4,444,Champions,11
18221,22,5,1033.31,4,3,4,434,Loyal Customers,10
13639,74,1,1033.34,2,1,4,214,Customers Needing Attention,6
15171,331,1,1034.5,1,1,4,114,At Risk,4
16260,51,1,1035.45,3,1,4,314,Potential Loyalist,9
12691,28,6,1035.8,4,3,4,434,Loyal Customers,10
16520,186,3,1036.62,1,1,4,114,At Risk,4
15985,123,2,1037.42,2,1,4,214,Customers Needing Attention,6
16175,94,4,1037.59,2,2,4,224,Loyal Customers,10
16320,172,2,1038.46,2,1,4,214,Customers Needing Attention,6
13131,23,3,1039.3,4,1,4,414,Potential Loyalist,9
14446,1,4,1039.58,5,2,4,524,Loyal Customers,10
13719,15,5,1041.68,4,3,4,434,Loyal Customers,10
15801,46,3,1042.19,3,1,4,314,Potential Loyalist,9
14584,169,4,1042.26,2,2,4,224,Loyal Customers,10
17727,15,1,1042.55,4,1,4,414,Potential Loyalist,9
12497,82,1,1043.1,2,1,4,214,Customers Needing Attention,6
15192,120,3,1044.32,2,1,4,214,Customers Needing Attention,6
17042,3,5,1044.38,5,3,4,534,Loyal Customers,10
15996,88,6,1044.78,2,3,4,234,Loyal Customers,10
16918,50,6,1045.42,3,3,4,334,Loyal Customers,10
18130,15,3,1045.74,4,1,4,414,Potential Loyalist,9
14293,3,4,1046.56,5,2,4,524,Loyal Customers,10
15763,32,2,1048.67,4,1,4,414,Potential Loyalist,9
15464,338,1,1048.85,1,1,4,114,At Risk,4
14078,102,6,1049.37,2,3,4,234,Loyal Customers,10
14224,110,4,1050.12,2,2,4,224,Loyal Customers,10
12951,9,6,1050.57,5,3,4,534,Loyal Customers,10
12849,31,2,1050.89,4,1,4,414,Potential Loyalist,9
15027,31,4,1051.95,4,2,4,424,Loyal Customers,10
14583,6,5,1052.55,5,3,4,534,Loyal Customers,10
14488,68,1,1053.28,3,1,4,314,Potential Loyalist,9
12716,4,2,1053.49,5,1,4,514,Potential Loyalist,9
13715,281,5,1053.94,1,3,4,134,At Risk,4
16728,46,4,1054.67,3,2,4,324,Loyal Customers,10
15977,17,2,1054.73,4,1,4,414,Potential Loyalist,9
14514,61,3,1055.35,3,1,4,314,Potential Loyalist,9
15407,34,4,1056.44,3,2,4,324,Loyal Customers,10
15238,29,3,1056.54,4,1,4,414,Potential Loyalist,9
13853,57,1,1056.94,3,1,4,314,Potential Loyalist,9
14419,11,6,1058.06,5,3,4,534,Loyal Customers,10
14465,247,3,1058.62,1,1,4,114,At Risk,4
16214,171,3,1062.75,2,1,4,214,Customers Needing Attention,6
14411,311,1,1063.0,1,1,4,114,At Risk,4
12815,148,2,1063.46,2,1,4,214,Customers Needing Attention,6
17287,26,7,1064.11,4,4,4,444,Champions,11
17277,228,2,1065.35,1,1,4,114,At Risk,4
17041,27,3,1065.77,4,1,4,414,Potential Loyalist,9
16094,12,4,1066.53,5,2,4,524,Loyal Customers,10
14948,23,6,1066.57,4,3,4,434,Loyal Customers,10
12679,59,4,1070.47,3,2,4,324,Loyal Customers,10
14212,90,1,1070.48,2,1,4,214,Customers Needing Attention,6
13761,50,2,1070.65,3,1,4,314,Potential Loyalist,9
17522,2,5,1070.71,5,3,4,534,Loyal Customers,10
13635,68,1,1071.03,3,1,4,314,Potential Loyalist,9
15745,19,4,1071.24,4,2,4,424,Loyal Customers,10
15712,9,5,1072.36,5,3,4,534,Loyal Customers,10
16563,54,1,1077.74,3,1,4,314,Potential Loyalist,9
16980,255,2,1078.96,1,1,4,114,At Risk,4
14352,157,4,1078.96,2,2,4,224,Loyal Customers,10
12354,232,1,1079.4,1,1,4,114,At Risk,4
13726,39,2,1079.66,3,1,4,314,Potential Loyalist,9
16200,4,2,1080.62,5,1,4,514,Potential Loyalist,9
14561,76,3,1080.76,2,1,4,214,Customers Needing Attention,6
13310,28,3,1083.63,4,1,4,414,Potential Loyalist,9
13467,11,2,1083.71,5,1,4,514,Potential Loyalist,9
18189,78,2,1084.34,2,1,4,214,Customers Needing Attention,6
14744,16,7,1088.53,4,4,4,444,Champions,11
13282,18,3,1089.09,4,1,4,414,Potential Loyalist,9
12534,131,1,1089.18,2,1,4,214,Customers Needing Attention,6
15489,23,3,1090.03,4,1,4,414,Potential Loyalist,9
13476,179,2,1092.77,2,1,4,214,Customers Needing Attention,6
13521,1,3,1093.65,5,1,4,514,Potential Loyalist,9
15608,28,4,1093.68,4,2,4,424,Loyal Customers,10
13652,46,3,1095.08,3,1,4,314,Potential Loyalist,9
16225,45,5,1096.32,3,3,4,334,Loyal Customers,10
14708,3,3,1096.67,5,1,4,514,Potential Loyalist,9
17966,38,5,1098.43,3,3,4,334,Loyal Customers,10
13104,3,6,1098.48,5,3,4,534,Loyal Customers,10
15978,77,1,1098.78,2,1,4,214,Customers Needing Attention,6
17047,85,3,1100.9,2,1,4,214,Customers Needing Attention,6
15602,8,9,1102.37,5,4,4,544,Champions,11
12857,211,2,1106.4,1,1,4,114,At Risk,4
16833,1,4,1106.53,5,2,4,524,Loyal Customers,10
17562,14,7,1107.38,4,4,4,444,Champions,11
15933,21,3,1107.46,4,1,4,414,Potential Loyalist,9
15730,66,3,1108.38,3,1,4,314,Potential Loyalist,9
13447,23,3,1108.39,4,1,4,414,Potential Loyalist,9
12399,119,4,1108.65,2,2,4,224,Loyal Customers,10
15069,179,1,1109.53,1,1,4,114,At Risk,4
14817,200,2,1110.34,1,1,4,114,At Risk,4
14161,216,3,1110.52,1,1,4,114,At Risk,4
16049,40,3,1111.79,3,1,4,314,Potential Loyalist,9
17609,41,5,1112.22,3,3,4,334,Loyal Customers,10
13610,12,7,1115.43,5,4,4,544,Champions,11
16350,21,4,1116.47,4,2,4,424,Loyal Customers,10
14971,35,3,1116.57,3,1,4,314,Potential Loyalist,9
13591,65,3,1117.13,3,1,4,314,Potential Loyalist,9
17788,74,2,1117.9,2,1,4,214,Customers Needing Attention,6
15716,146,4,1118.81,2,2,4,224,Loyal Customers,10
12842,70,2,1118.99,3,1,4,314,Potential Loyalist,9
16086,59,5,1119.31,3,3,4,334,Loyal Customers,10
13064,13,4,1119.49,5,2,4,524,Loyal Customers,10
17894,72,8,1119.81,3,4,4,344,Loyal Customers,10
17302,15,5,1119.93,4,3,4,434,Loyal Customers,10
15737,15,8,1121.21,4,4,4,444,Champions,11
16807,143,3,1121.59,2,1,4,214,Customers Needing Attention,6
13486,78,3,1122.41,2,1,4,214,Customers Needing Attention,6
15436,12,3,1122.53,5,1,4,514,Potential Loyalist,9
14129,2,5,1123.86,5,3,4,534,Loyal Customers,10
12462,19,2,1124.01,4,1,4,414,Potential Loyalist,9
16637,32,4,1124.59,4,2,4,424,Loyal Customers,10
17470,45,5,1125.07,3,3,4,334,Loyal Customers,10
12609,78,3,1126.85,2,1,4,214,Customers Needing Attention,6
14824,10,4,1127.71,5,2,4,524,Loyal Customers,10
12710,97,3,1130.57,2,1,4,214,Customers Needing Attention,6
13882,3,5,1131.28,5,3,4,534,Loyal Customers,10
15500,8,4,1131.56,5,2,4,524,Loyal Customers,10
13772,34,3,1132.13,3,1,4,314,Potential Loyalist,9
17585,109,4,1133.07,2,2,4,224,Loyal Customers,10
16989,7,6,1133.25,5,3,4,534,Loyal Customers,10
17242,108,2,1135.04,2,1,4,214,Customers Needing Attention,6
13500,23,3,1136.77,4,1,4,414,Potential Loyalist,9
17500,17,3,1138.0,4,1,4,414,Potential Loyalist,9
13118,20,5,1138.41,4,3,4,434,Loyal Customers,10
17135,16,7,1139.73,4,4,4,444,Champions,11
16172,95,5,1140.21,2,3,4,234,Loyal Customers,10
15088,21,2,1140.27,4,1,4,414,Potential Loyalist,9
13819,302,3,1140.35,1,1,4,114,At Risk,4
13330,93,3,1140.93,2,1,4,214,Customers Needing Attention,6
16270,353,1,1141.24,1,1,4,114,At Risk,4
18125,30,4,1141.34,4,2,4,424,Loyal Customers,10
12546,47,2,1141.5,3,1,4,314,Potential Loyalist,9
17770,199,5,1143.27,1,3,4,134,At Risk,4
12769,239,1,1143.6,1,1,4,114,At Risk,4
12494,16,7,1144.3,4,4,4,444,Champions,11
16766,273,2,1145.6,1,1,4,114,At Risk,4
17505,162,2,1145.84,2,1,4,214,Customers Needing Attention,6
13499,18,5,1146.96,4,3,4,434,Loyal Customers,10
12657,11,4,1152.06,5,2,4,524,Loyal Customers,10
16062,10,4,1153.62,5,2,4,524,Loyal Customers,10
16184,64,6,1155.54,3,3,4,334,Loyal Customers,10
13744,95,2,1156.36,2,1,4,214,Customers Needing Attention,6
13611,89,3,1158.2,2,1,4,214,Customers Needing Attention,6
12885,63,3,1158.27,3,1,4,314,Potential Loyalist,9
14723,10,6,1158.3,5,3,4,534,Loyal Customers,10
17348,15,5,1159.52,4,3,4,434,Loyal Customers,10
18168,176,6,1160.19,2,3,4,234,Loyal Customers,10
16949,4,6,1161.27,5,3,4,534,Loyal Customers,10
14447,19,5,1163.23,4,3,4,434,Loyal Customers,10
14261,51,2,1163.45,3,1,4,314,Potential Loyalist,9
14737,4,3,1164.55,5,1,4,514,Potential Loyalist,9
14857,60,2,1165.65,3,1,4,314,Potential Loyalist,9
16653,16,2,1166.92,4,1,4,414,Potential Loyalist,9
14745,113,5,1167.16,2,3,4,234,Loyal Customers,10
12358,2,2,1168.06,5,1,4,514,Potential Loyalist,9
16639,31,3,1169.38,4,1,4,414,Potential Loyalist,9
15306,64,3,1174.35,3,1,4,314,Potential Loyalist,9
12640,24,3,1174.58,4,1,4,414,Potential Loyalist,9
17653,37,4,1175.88,3,2,4,324,Loyal Customers,10
16950,57,3,1178.56,3,1,4,314,Potential Loyalist,9
17058,82,3,1179.89,2,1,4,214,Customers Needing Attention,6
15630,45,2,1180.4,3,1,4,314,Potential Loyalist,9
13752,124,6,1186.28,2,3,4,234,Loyal Customers,10
16612,33,4,1187.66,3,2,4,324,Loyal Customers,10
12611,52,1,1193.32,3,1,4,314,Potential Loyalist,9
15145,4,4,1194.73,5,2,4,524,Loyal Customers,10
17720,26,4,1195.94,4,2,4,424,Loyal Customers,10
14487,27,6,1196.33,4,3,4,434,Loyal Customers,10
16042,22,5,1197.27,4,3,4,434,Loyal Customers,10
13211,10,3,1197.42,5,1,4,514,Potential Loyalist,9
12997,22,4,1197.94,4,2,4,424,Loyal Customers,10
14064,29,5,1198.22,4,3,4,434,Loyal Customers,10
15605,36,5,1198.23,3,3,4,334,Loyal Customers,10
13564,144,3,1198.38,2,1,4,214,Customers Needing Attention,6
17800,37,9,1199.01,3,4,4,344,Loyal Customers,10
17320,100,3,1200.62,2,1,4,214,Customers Needing Attention,6
13158,95,4,1201.06,2,2,4,224,Loyal Customers,10
16800,11,1,1201.49,5,1,4,514,Potential Loyalist,9
13055,78,3,1201.96,2,1,4,214,Customers Needing Attention,6
13208,59,6,1205.9,3,3,4,334,Loyal Customers,10
18171,59,5,1208.51,3,3,4,334,Loyal Customers,10
15841,73,4,1209.1,2,2,4,224,Loyal Customers,10
16794,1,10,1210.01,5,5,4,554,Champions,11
13791,128,2,1210.08,2,1,4,214,Customers Needing Attention,6
18263,26,3,1211.08,4,1,4,414,Potential Loyalist,9
12464,10,8,1212.05,5,4,4,544,Champions,11
15810,79,4,1212.52,2,2,4,224,Loyal Customers,10
13918,50,2,1212.84,3,1,4,314,Potential Loyalist,9
15621,4,4,1214.07,5,2,4,524,Loyal Customers,10
17410,16,5,1214.72,4,3,4,434,Loyal Customers,10
12985,1,2,1215.62,5,1,4,514,Potential Loyalist,9
13491,52,10,1215.82,3,5,4,354,Loyal Customers,10
15227,37,5,1219.4,3,3,4,334,Loyal Customers,10
17774,97,4,1225.41,2,2,4,224,Loyal Customers,10
12412,75,3,1226.88,2,1,4,214,Customers Needing Attention,6
17584,7,2,1227.3,5,1,4,514,Potential Loyalist,9
14913,36,4,1227.43,3,2,4,324,Loyal Customers,10
14428,7,5,1230.14,5,3,4,534,Loyal Customers,10
13931,96,2,1230.93,2,1,4,214,Customers Needing Attention,6
18080,19,2,1231.5,4,1,4,414,Potential Loyalist,9
15910,1,8,1232.18,5,4,4,544,Champions,11
15376,40,3,1233.36,3,1,4,314,Potential Loyalist,9
14684,26,5,1236.28,4,3,4,434,Loyal Customers,10
14893,10,2,1237.85,5,1,4,514,Potential Loyalist,9
13860,1,5,1240.0,5,3,4,534,Loyal Customers,10
17588,100,3,1240.2,2,1,4,214,Customers Needing Attention,6
16531,22,7,1244.59,4,4,4,444,Champions,11
16101,71,1,1245.96,3,1,4,314,Potential Loyalist,9
15004,147,1,1246.32,2,1,4,214,Customers Needing Attention,6
13029,31,3,1247.5,4,1,4,414,Potential Loyalist,9
12689,26,2,1247.61,4,1,4,414,Potential Loyalist,9
14383,38,3,1247.69,3,1,4,314,Potential Loyalist,9
17481,4,4,1249.34,5,2,4,524,Loyal Customers,10
13151,296,1,1250.37,1,1,4,114,At Risk,4
14698,2,5,1250.76,5,3,4,534,Loyal Customers,10
14898,23,6,1252.17,4,3,4,434,Loyal Customers,10
17037,88,1,1253.22,2,1,4,214,Customers Needing Attention,6
17262,52,5,1253.36,3,3,4,334,Loyal Customers,10
13848,92,3,1255.0,2,1,4,214,Customers Needing Attention,6
17350,8,4,1256.19,5,2,4,524,Loyal Customers,10
17412,3,7,1258.06,5,4,4,544,Champions,11
14665,61,5,1258.38,3,3,4,334,Loyal Customers,10
17388,78,4,1259.56,2,2,4,224,Loyal Customers,10
15497,18,2,1259.7,4,1,4,414,Potential Loyalist,9
14105,239,1,1260.33,1,1,4,114,At Risk,4
16842,101,3,1260.44,2,1,4,214,Customers Needing Attention,6
16688,1,4,1260.86,5,2,4,524,Loyal Customers,10
15009,12,3,1261.78,5,1,4,514,Potential Loyalist,9
16951,135,3,1262.75,2,1,4,214,Customers Needing Attention,6
14916,71,4,1264.84,3,2,4,324,Loyal Customers,10
13989,66,2,1266.08,3,1,4,314,Potential Loyalist,9
17158,32,3,1266.97,4,1,4,414,Potential Loyalist,9
14511,11,5,1267.41,5,3,4,534,Loyal Customers,10
15199,59,4,1268.7,3,2,4,324,Loyal Customers,10
13431,67,2,1269.1,3,1,4,314,Potential Loyalist,9
13492,136,3,1269.84,2,1,4,214,Customers Needing Attention,6
14669,242,3,1269.99,1,1,4,114,At Risk,4
12630,10,2,1270.88,5,1,4,514,Potential Loyalist,9
12394,64,2,1272.48,3,1,4,314,Potential Loyalist,9
17019,11,4,1272.61,5,2,4,524,Loyal Customers,10
16692,256,2,1276.0,1,1,4,114,At Risk,4
14267,163,3,1279.09,2,1,4,214,Customers Needing Attention,6
13538,43,7,1280.85,3,4,4,344,Loyal Customers,10
13878,55,1,1281.53,3,1,4,314,Potential Loyalist,9
16899,8,6,1281.56,5,3,4,534,Loyal Customers,10
17802,82,3,1285.04,2,1,4,214,Customers Needing Attention,6
16571,27,3,1285.22,4,1,4,414,Potential Loyalist,9
15136,3,4,1286.7,5,2,4,524,Loyal Customers,10
14738,43,7,1289.94,3,4,4,344,Loyal Customers,10
14047,9,5,1290.01,5,3,4,534,Loyal Customers,10
14297,18,4,1290.48,4,2,4,424,Loyal Customers,10
15108,142,4,1291.75,2,2,4,224,Loyal Customers,10
16120,59,4,1294.14,3,2,4,324,Loyal Customers,10
16224,57,4,1295.3,3,2,4,324,Loyal Customers,10
16929,4,7,1295.39,5,4,4,544,Champions,11
17095,23,3,1296.36,4,1,4,414,Potential Loyalist,9
17961,21,39,1296.44,4,5,4,454,Champions,11
12372,72,3,1298.04,2,1,4,214,Customers Needing Attention,6
12488,10,3,1298.66,5,1,4,514,Potential Loyalist,9
15494,21,2,1299.23,4,1,4,414,Potential Loyalist,9
17671,16,4,1301.03,4,2,4,424,Loyal Customers,10
12919,8,6,1301.44,5,3,4,534,Loyal Customers,10
15813,208,2,1303.91,1,1,4,114,At Risk,4
17919,88,1,1304.04,2,1,4,214,Customers Needing Attention,6
16744,11,7,1304.76,5,4,4,544,Champions,11
12507,134,3,1304.81,2,1,4,214,Customers Needing Attention,6
14794,3,7,1306.01,5,4,4,544,Champions,11
12576,36,5,1306.98,3,3,4,334,Loyal Customers,10
14071,4,8,1307.41,5,4,4,544,Champions,11
12854,79,3,1307.8,2,1,4,214,Customers Needing Attention,6
14477,20,4,1307.81,4,2,4,424,Loyal Customers,10
13328,316,1,1308.48,1,1,4,114,At Risk,4
17633,31,4,1309.84,4,2,4,424,Loyal Customers,10
12967,358,2,1310.55,1,1,4,114,At Risk,4
14856,36,3,1311.38,3,1,4,314,Potential Loyalist,9
12516,78,2,1312.06,2,1,4,214,Customers Needing Attention,6
12364,8,4,1313.1,5,2,4,524,Loyal Customers,10
16040,65,3,1313.55,3,1,4,314,Potential Loyalist,9
15146,165,2,1313.66,2,1,4,214,Customers Needing Attention,6
18177,31,6,1314.17,4,3,4,434,Loyal Customers,10
14973,107,3,1314.45,2,1,4,214,Customers Needing Attention,6
16464,20,3,1314.68,4,1,4,414,Potential Loyalist,9
14102,5,5,1314.73,5,3,4,534,Loyal Customers,10
14921,30,2,1316.07,4,1,4,414,Potential Loyalist,9
12526,1,3,1316.66,5,1,4,514,Potential Loyalist,9
13012,9,8,1316.72,5,4,4,544,Champions,11
13168,36,4,1317.09,3,2,4,324,Loyal Customers,10
